Census year,Block ID,Property ID,Base property ID,Street address,CLUE small area,Trading name,Industry (ANZSIC4) code,Industry (ANZSIC4) description,Seating type,Number of seats,longitude,latitude,Location
2019,58,102268,102268,11-25 Crossley Street MELBOURNE 3000,Melbourne (CBD),Becco,4511,Cafes and Restaurants,Seats - Indoor,100,144.97101,-37.81143,POINT (144.9710138 -37.81143025)
2019,58,102268,102268,11-25 Crossley Street MELBOURNE 3000,Melbourne (CBD),Becco,4511,Cafes and Restaurants,Seats - Outdoor,16,144.97101,-37.81143,POINT (144.9710138 -37.81143025)
2019,58,102269,102269,27-29 Crossley Street MELBOURNE 3000,Melbourne (CBD),Gingerboy,4511,Cafes and Restaurants,Seats - Indoor,100,144.97093,-37.81125,POINT (144.9709318 -37.81125195)
2019,58,102272,102272,10-26 Crossley Street MELBOURNE 3000,Melbourne (CBD),Traveller,4512,Takeaway Food Services,Seats - Indoor,5,144.97121,-37.81138,POINT (144.9712096 -37.81138405)
2019,58,102272,102272,10-26 Crossley Street MELBOURNE 3000,Melbourne (CBD),Traveller,4512,Takeaway Food Services,Seats - Outdoor,4,144.97121,-37.81138,POINT (144.9712096 -37.81138405)
2019,58,103621,103621,174-192 Exhibition Street MELBOURNE 3000,Melbourne (CBD),Locanda Italian Steakhouse,4511,Cafes and Restaurants,Seats - Indoor,90,144.97063,-37.81123,POINT (144.9706343 -37.81123099)
2019,58,103621,103621,174-192 Exhibition Street MELBOURNE 3000,Melbourne (CBD),Locanda Italian Steakhouse,4511,Cafes and Restaurants,Seats - Outdoor,34,144.97063,-37.81123,POINT (144.9706343 -37.81123099)
2019,58,103622,103622,166-172 Exhibition Street MELBOURNE 3000,Melbourne (CBD),Arlechin,4511,Cafes and Restaurants,Seats - Indoor,70,144.97073,-37.81152,POINT (144.9707339 -37.81151607)
2019,58,103622,103622,166-172 Exhibition Street MELBOURNE 3000,Melbourne (CBD),Arlechin,4511,Cafes and Restaurants,Seats - Outdoor,10,144.97073,-37.81152,POINT (144.9707339 -37.81151607)
2019,58,105656,105656,11-19 Liverpool Street MELBOURNE 3000,Melbourne (CBD),Shimbashi Japanese Soba & Sake Bar,4511,Cafes and Restaurants,Seats - Indoor,24,144.97132,-37.81131,POINT (144.9713244 -37.81131102)
2019,58,105656,105656,11-19 Liverpool Street MELBOURNE 3000,Melbourne (CBD),Shimbashi Japanese Soba & Sake Bar,4511,Cafes and Restaurants,Seats - Outdoor,8,144.97132,-37.81131,POINT (144.9713244 -37.81131102)
2019,58,105656,105656,11-19 Liverpool Street MELBOURNE 3000,Melbourne (CBD),Hochi Mama Kitchen,4511,Cafes and Restaurants,Seats - Indoor,50,144.97132,-37.81131,POINT (144.9713244 -37.81131102)
2019,58,105656,105656,11-19 Liverpool Street MELBOURNE 3000,Melbourne (CBD),Hochi Mama Kitchen,4511,Cafes and Restaurants,Seats - Outdoor,24,144.97132,-37.81131,POINT (144.9713244 -37.81131102)
2019,58,105656,105656,11-19 Liverpool Street MELBOURNE 3000,Melbourne (CBD),Rice Paper Scissors Asian Kitchen,4511,Cafes and Restaurants,Seats - Indoor,25,144.97132,-37.81131,POINT (144.9713244 -37.81131102)
2019,58,105656,105656,11-19 Liverpool Street MELBOURNE 3000,Melbourne (CBD),Rice Paper Scissors Asian Kitchen,4511,Cafes and Restaurants,Seats - Outdoor,20,144.97132,-37.81131,POINT (144.9713244 -37.81131102)
2019,58,105659,105659,16-22 Liverpool Street MELBOURNE 3000,Melbourne (CBD),Ruyi Modern Chinese,4511,Cafes and Restaurants,Seats - Indoor,50,144.97155,-37.81106,POINT (144.971548 -37.81105993)
2019,58,105827,105827,27-35 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Mezzo,4511,Cafes and Restaurants,Seats - Outdoor,16,144.97183,-37.81095,POINT (144.9718302 -37.81094521)
2019,58,105827,105827,27-35 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Mezzo,4511,Cafes and Restaurants,Seats - Indoor,90,144.97183,-37.81095,POINT (144.9718302 -37.81094521)
2019,58,105828,105828,19-25 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Mrs Parma's,4520,"Pubs, Taverns and Bars",Seats - Indoor,60,144.97199,-37.81074,POINT (144.9719902 -37.81074282)
2019,58,105829,105829,37-41 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Vamos,4511,Cafes and Restaurants,Seats - Indoor,100,144.97151,-37.81084,POINT (144.9715058 -37.81083608)
2019,58,105829,105829,37-41 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Juliet Melbourne,4520,"Pubs, Taverns and Bars",Seats - Indoor,50,144.97151,-37.81084,POINT (144.9715058 -37.81083608)
2019,58,105829,105829,37-41 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Kri Kri Restaurant,4511,Cafes and Restaurants,Seats - Indoor,80,144.97151,-37.81084,POINT (144.9715058 -37.81083608)
2019,58,105829,105829,37-41 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Kri Kri Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,12,144.97151,-37.81084,POINT (144.9715058 -37.81083608)
2019,58,105830,105830,43 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),SPQR Pizzeria,4511,Cafes and Restaurants,Seats - Indoor,45,144.97136,-37.81092,POINT (144.9713631 -37.81092019)
2019,58,105830,105830,43 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Punch Lane Wine Bar/Restaurant,4511,Cafes and Restaurants,Seats - Indoor,45,144.97136,-37.81092,POINT (144.9713631 -37.81092019)
2019,58,105830,105830,43 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Punch Lane Wine Bar/Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,14,144.97136,-37.81092,POINT (144.9713631 -37.81092019)
2019,58,105831,105831,47-55 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Bamboo House,4511,Cafes and Restaurants,Seats - Indoor,120,144.97111,-37.81102,POINT (144.971109 -37.81102419)
2019,58,105831,105831,47-55 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Crossley Hotel,4400,Accommodation,Seats - Indoor,32,144.97111,-37.81102,POINT (144.971109 -37.81102419)
2019,58,105831,105831,47-55 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Bodega Underground,4520,"Pubs, Taverns and Bars",Seats - Indoor,80,144.97111,-37.81102,POINT (144.971109 -37.81102419)
2019,58,108985,108985,159 Spring Street MELBOURNE 3000,Melbourne (CBD),City Wine Shop,4511,Cafes and Restaurants,Seats - Indoor,45,144.97247,-37.81099,POINT (144.9724654 -37.81099162)
2019,58,108985,108985,159 Spring Street MELBOURNE 3000,Melbourne (CBD),City Wine Shop,4511,Cafes and Restaurants,Seats - Outdoor,60,144.97247,-37.81099,POINT (144.9724654 -37.81099162)
2019,58,108986,108986,161 Spring Street MELBOURNE 3000,Melbourne (CBD),The European,4511,Cafes and Restaurants,Seats - Indoor,50,144.97243,-37.81095,POINT (144.9724296 -37.81095114)
2019,58,108986,108986,161 Spring Street MELBOURNE 3000,Melbourne (CBD),The European,4511,Cafes and Restaurants,Seats - Outdoor,18,144.97243,-37.81095,POINT (144.9724296 -37.81095114)
2019,58,108986,108986,161 Spring Street MELBOURNE 3000,Melbourne (CBD),The Melbourne Supper Club,4511,Cafes and Restaurants,Seats - Indoor,90,144.97243,-37.81095,POINT (144.9724296 -37.81095114)
2019,58,108986,108986,161 Spring Street MELBOURNE 3000,Melbourne (CBD),Siglo Bar,4520,"Pubs, Taverns and Bars",Seats - Indoor,80,144.97243,-37.81095,POINT (144.9724296 -37.81095114)
2019,58,504544,504544,16 Bourke Street MELBOURNE 3000,Melbourne (CBD),Red Pepper Indian Restaurant,4511,Cafes and Restaurants,Seats - Indoor,66,144.97241,-37.81128,POINT (144.9724131 -37.81127761)
2019,58,504544,504544,16 Bourke Street MELBOURNE 3000,Melbourne (CBD),Red Pepper Indian Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,8,144.97241,-37.81128,POINT (144.9724131 -37.81127761)
2019,58,504545,504545,14 Bourke Street MELBOURNE 3000,Melbourne (CBD),Red Pepper Indian Restaurant,4511,Cafes and Restaurants,Seats - Indoor,33,144.97246,-37.81126,POINT (144.9724607 -37.81126193)
2019,58,504545,504545,14 Bourke Street MELBOURNE 3000,Melbourne (CBD),Red Pepper Indian Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,16,144.97246,-37.81126,POINT (144.9724607 -37.81126193)
2019,61,105308,105308,203-207 King Street MELBOURNE 3000,Melbourne (CBD),Bar Humbug,4520,"Pubs, Taverns and Bars",Seats - Indoor,45,144.95497,-37.81539,POINT (144.9549686 -37.81538872)
2019,61,105309,105309,209-211 King Street MELBOURNE 3000,Melbourne (CBD),Salaam Namaste Dosa Hut CBD,4511,Cafes and Restaurants,Seats - Indoor,75,144.95493,-37.8153,POINT (144.9549277 -37.81529953)
2019,61,105311,105311,217-219 King Street MELBOURNE 3000,Melbourne (CBD),Sud,4511,Cafes and Restaurants,Seats - Indoor,45,144.95486,-37.81515,POINT (144.9548589 -37.81514957)
2019,61,105311,105311,217-219 King Street MELBOURNE 3000,Melbourne (CBD),Mr Kings Kebabs,4512,Takeaway Food Services,Seats - Indoor,6,144.95486,-37.81515,POINT (144.9548589 -37.81514957)
2019,61,105311,105311,217-219 King Street MELBOURNE 3000,Melbourne (CBD),Mr Kings Kebabs,4512,Takeaway Food Services,Seats - Outdoor,6,144.95486,-37.81515,POINT (144.9548589 -37.81514957)
2019,61,105717,105717,20-40 Rose Lane MELBOURNE 3000,Melbourne (CBD),Hakoya Ramen,4511,Cafes and Restaurants,Seats - Indoor,25,144.95425,-37.81499,POINT (144.9542482 -37.81498912)
2019,61,105717,105717,20-40 Rose Lane MELBOURNE 3000,Melbourne (CBD),Common Place Coffee Brewers,4512,Takeaway Food Services,Seats - Indoor,8,144.95425,-37.81499,POINT (144.9542482 -37.81498912)
2019,61,641556,105718,220 Spencer Street MELBOURNE 3000,Melbourne (CBD),Bon Bon Boy - Spencer Street,4511,Cafes and Restaurants,Seats - Indoor,80,144.95362,-37.81542,POINT (144.9536247 -37.81542152)
2019,61,641556,105718,220 Spencer Street MELBOURNE 3000,Melbourne (CBD),Bon Bon Boy - Spencer Street,4511,Cafes and Restaurants,Seats - Outdoor,20,144.95362,-37.81542,POINT (144.9536247 -37.81542152)
2019,61,674546,105718,21-39 Rose Lane MELBOURNE 3000,Melbourne (CBD),Korean Table,4511,Cafes and Restaurants,Seats - Indoor,40,144.95362,-37.81542,POINT (144.9536247 -37.81542152)
2019,61,674546,105718,21-39 Rose Lane MELBOURNE 3000,Melbourne (CBD),I Love Chicken,4511,Cafes and Restaurants,Seats - Indoor,30,144.95362,-37.81542,POINT (144.9536247 -37.81542152)
2019,61,642253,105718,1-19 Rose Lane MELBOURNE 3000,Melbourne (CBD),District Mot Vietnamese,4511,Cafes and Restaurants,Seats - Indoor,40,144.95362,-37.81542,POINT (144.9536247 -37.81542152)
2019,61,642253,105718,1-19 Rose Lane MELBOURNE 3000,Melbourne (CBD),District Mot Vietnamese,4511,Cafes and Restaurants,Seats - Outdoor,8,144.95362,-37.81542,POINT (144.9536247 -37.81542152)
2019,61,642253,105718,1-19 Rose Lane MELBOURNE 3000,Melbourne (CBD),Rolling Nori,4512,Takeaway Food Services,Seats - Indoor,8,144.95362,-37.81542,POINT (144.9536247 -37.81542152)
2019,61,642253,105718,1-19 Rose Lane MELBOURNE 3000,Melbourne (CBD),Rolling Nori,4512,Takeaway Food Services,Seats - Outdoor,10,144.95362,-37.81542,POINT (144.9536247 -37.81542152)
2019,61,641556,105718,220 Spencer Street MELBOURNE 3000,Melbourne (CBD),Ninja Teppanyaki,4511,Cafes and Restaurants,Seats - Indoor,20,144.95362,-37.81542,POINT (144.9536247 -37.81542152)
2019,61,641556,105718,220 Spencer Street MELBOURNE 3000,Melbourne (CBD),Ninja Teppanyaki,4511,Cafes and Restaurants,Seats - Outdoor,24,144.95362,-37.81542,POINT (144.9536247 -37.81542152)
2019,61,641556,105718,220 Spencer Street MELBOURNE 3000,Melbourne (CBD),Higher Ground,4511,Cafes and Restaurants,Seats - Indoor,120,144.95362,-37.81542,POINT (144.9536247 -37.81542152)
2019,61,641556,105718,220 Spencer Street MELBOURNE 3000,Melbourne (CBD),Higher Ground,4511,Cafes and Restaurants,Seats - Outdoor,22,144.95362,-37.81542,POINT (144.9536247 -37.81542152)
2019,61,674546,105718,21-39 Rose Lane MELBOURNE 3000,Melbourne (CBD),Crystal Jade,4511,Cafes and Restaurants,Seats - Indoor,50,144.95362,-37.81542,POINT (144.9536247 -37.81542152)
2019,61,105857,105857,594-600 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Hotel Ibis Little Bourke Street,4400,Accommodation,Seats - Indoor,38,144.95457,-37.81537,POINT (144.9545714 -37.81537494)
2019,62,105379,105379,234-244 King Street MELBOURNE 3000,Melbourne (CBD),Colonial Hotel / Brown Alley Night Club,4520,"Pubs, Taverns and Bars",Seats - Indoor,128,144.95522,-37.81459,POINT (144.9552166 -37.81459094)
2019,62,105379,105379,234-244 King Street MELBOURNE 3000,Melbourne (CBD),Colonial Hotel / Brown Alley Night Club,4520,"Pubs, Taverns and Bars",Seats - Outdoor,28,144.95522,-37.81459,POINT (144.9552166 -37.81459094)
2019,62,105380,105380,232 King Street MELBOURNE 3000,Melbourne (CBD),Thai Kitchen Beer,4511,Cafes and Restaurants,Seats - Indoor,40,144.95528,-37.81473,POINT (144.9552802 -37.81472953)
2019,62,105381,105381,228-230 King Street MELBOURNE 3000,Melbourne (CBD),Hibachi,4511,Cafes and Restaurants,Seats - Indoor,100,144.95531,-37.81479,POINT (144.9553088 -37.81478623)
2019,62,105383,105383,212-224 King Street MELBOURNE 3000,Melbourne (CBD),Delhi Rocks,4511,Cafes and Restaurants,Seats - Indoor,60,144.95539,-37.81501,POINT (144.955389 -37.81500764)
2019,62,105712,105712,525-539 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Cafe Dominoes,4511,Cafes and Restaurants,Seats - Indoor,98,144.95663,-37.81428,POINT (144.9566325 -37.81428447)
2019,62,105712,105712,525-539 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Cafe Dominoes,4511,Cafes and Restaurants,Seats - Outdoor,30,144.95663,-37.81428,POINT (144.9566325 -37.81428447)
2019,62,105713,105713,541-557 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Bergerac,4511,Cafes and Restaurants,Seats - Indoor,64,144.95621,-37.81439,POINT (144.9562137 -37.81439348)
2019,62,105713,105713,541-557 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Bergerac,4511,Cafes and Restaurants,Seats - Outdoor,9,144.95621,-37.81439,POINT (144.9562137 -37.81439348)
2019,62,105860,105860,562-566 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Melbourne Hwaro Korean BBQ Restaurant,4511,Cafes and Restaurants,Seats - Indoor,72,144.95567,-37.81502,POINT (144.9556696 -37.81501865)
2019,62,105860,105860,562-566 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Melbourne Hwaro Korean BBQ Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,12,144.95567,-37.81502,POINT (144.9556696 -37.81501865)
2019,62,105861,105861,548-558 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Scugnizzo Ristorante,4511,Cafes and Restaurants,Seats - Indoor,100,144.95594,-37.81492,POINT (144.9559415 -37.81492122)
2019,62,105862,105862,542-546 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Cooking Corner,4511,Cafes and Restaurants,Seats - Indoor,35,144.95636,-37.81481,POINT (144.9563643 -37.81480899)
2019,62,110099,110099,189-203 William Street MELBOURNE 3000,Melbourne (CBD),Mr Q Grab & Go,4511,Cafes and Restaurants,Seats - Indoor,14,144.95707,-37.81465,POINT (144.9570652 -37.81464582)
2019,62,110099,110099,189-203 William Street MELBOURNE 3000,Melbourne (CBD),Mr Q Grab & Go,4511,Cafes and Restaurants,Seats - Outdoor,59,144.95707,-37.81465,POINT (144.9570652 -37.81464582)
2019,62,110099,110099,189-203 William Street MELBOURNE 3000,Melbourne (CBD),Tahini Lebanese Diner,4511,Cafes and Restaurants,Seats - Indoor,126,144.95707,-37.81465,POINT (144.9570652 -37.81464582)
2019,62,110099,110099,189-203 William Street MELBOURNE 3000,Melbourne (CBD),Tahini Lebanese Diner,4511,Cafes and Restaurants,Seats - Outdoor,24,144.95707,-37.81465,POINT (144.9570652 -37.81464582)
2019,62,110099,110099,189-203 William Street MELBOURNE 3000,Melbourne (CBD),Schmucks Bagels,4512,Takeaway Food Services,Seats - Indoor,18,144.95707,-37.81465,POINT (144.9570652 -37.81464582)
2019,62,110099,110099,189-203 William Street MELBOURNE 3000,Melbourne (CBD),Schmucks Bagels,4512,Takeaway Food Services,Seats - Outdoor,18,144.95707,-37.81465,POINT (144.9570652 -37.81464582)
2019,62,110099,110099,189-203 William Street MELBOURNE 3000,Melbourne (CBD),Bruce Lee Sushi & Roll,4512,Takeaway Food Services,Seats - Indoor,26,144.95707,-37.81465,POINT (144.9570652 -37.81464582)
2019,62,110099,110099,189-203 William Street MELBOURNE 3000,Melbourne (CBD),Banoi,4511,Cafes and Restaurants,Seats - Indoor,67,144.95707,-37.81465,POINT (144.9570652 -37.81464582)
2019,62,110099,110099,189-203 William Street MELBOURNE 3000,Melbourne (CBD),Banoi,4511,Cafes and Restaurants,Seats - Outdoor,8,144.95707,-37.81465,POINT (144.9570652 -37.81464582)
2019,62,110099,110099,189-203 William Street MELBOURNE 3000,Melbourne (CBD),The Poke Man,4511,Cafes and Restaurants,Seats - Indoor,24,144.95707,-37.81465,POINT (144.9570652 -37.81464582)
2019,62,110099,110099,189-203 William Street MELBOURNE 3000,Melbourne (CBD),The Poke Man,4511,Cafes and Restaurants,Seats - Outdoor,8,144.95707,-37.81465,POINT (144.9570652 -37.81464582)
2019,62,110099,110099,189-203 William Street MELBOURNE 3000,Melbourne (CBD),Little Billy's Melbourne,4511,Cafes and Restaurants,Seats - Indoor,150,144.95707,-37.81465,POINT (144.9570652 -37.81464582)
2019,62,110099,110099,189-203 William Street MELBOURNE 3000,Melbourne (CBD),Il Mio Pasta Cafe,4511,Cafes and Restaurants,Seats - Indoor,40,144.95707,-37.81465,POINT (144.9570652 -37.81464582)
2019,63,105867,105867,428-432 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Denmark House/The Danish Club,4511,Cafes and Restaurants,Seats - Indoor,45,144.95973,-37.81393,POINT (144.9597267 -37.81392922)
2019,63,105867,105867,428-432 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Little Avenue des Italians,4512,Takeaway Food Services,Seats - Indoor,8,144.95973,-37.81393,POINT (144.9597267 -37.81392922)
2019,63,108076,108076,207-213 Queen Street MELBOURNE 3000,Melbourne (CBD),Saxe Restaurant,4511,Cafes and Restaurants,Seats - Indoor,50,144.95991,-37.81387,POINT (144.9599066 -37.81386711)
2019,63,108076,108076,207-213 Queen Street MELBOURNE 3000,Melbourne (CBD),Sool Tong,4511,Cafes and Restaurants,Seats - Indoor,35,144.95991,-37.81387,POINT (144.9599066 -37.81386711)
2019,63,108076,108076,207-213 Queen Street MELBOURNE 3000,Melbourne (CBD),Sool Tong,4511,Cafes and Restaurants,Seats - Outdoor,6,144.95991,-37.81387,POINT (144.9599066 -37.81386711)
2019,63,108077,108077,215 Queen Street MELBOURNE 3000,Melbourne (CBD),Michelangelo,4511,Cafes and Restaurants,Seats - Indoor,60,144.95987,-37.8138,POINT (144.9598744 -37.81379642)
2019,63,108077,108077,215 Queen Street MELBOURNE 3000,Melbourne (CBD),Michelangelo,4511,Cafes and Restaurants,Seats - Outdoor,12,144.95987,-37.8138,POINT (144.9598744 -37.81379642)
2019,63,108079,108079,221-231 Queen Street MELBOURNE 3000,Melbourne (CBD),French Fix,4511,Cafes and Restaurants,Seats - Indoor,12,144.95975,-37.81356,POINT (144.9597518 -37.81355871)
2019,63,108079,108079,221-231 Queen Street MELBOURNE 3000,Melbourne (CBD),French Fix,4511,Cafes and Restaurants,Seats - Outdoor,4,144.95975,-37.81356,POINT (144.9597518 -37.81355871)
2019,63,108079,108079,221-231 Queen Street MELBOURNE 3000,Melbourne (CBD),Speck Cafe,4511,Cafes and Restaurants,Seats - Indoor,20,144.95975,-37.81356,POINT (144.9597518 -37.81355871)
2019,63,108079,108079,221-231 Queen Street MELBOURNE 3000,Melbourne (CBD),Speck Cafe,4511,Cafes and Restaurants,Seats - Outdoor,2,144.95975,-37.81356,POINT (144.9597518 -37.81355871)
2019,63,108079,108079,221-231 Queen Street MELBOURNE 3000,Melbourne (CBD),Caterina's Cucina E Bar,4511,Cafes and Restaurants,Seats - Indoor,80,144.95975,-37.81356,POINT (144.9597518 -37.81355871)
2019,63,108079,108079,221-231 Queen Street MELBOURNE 3000,Melbourne (CBD),Ho's Cafe,4511,Cafes and Restaurants,Seats - Indoor,30,144.95975,-37.81356,POINT (144.9597518 -37.81355871)
2019,67,102047,102047,11-17 Cohen Place MELBOURNE 3000,Melbourne (CBD),Tea House At Chinatown,4511,Cafes and Restaurants,Seats - Indoor,100,144.96894,-37.81104,POINT (144.9689431 -37.81104016)
2019,67,102198,102198,22-26 Corrs Lane MELBOURNE 3000,Melbourne (CBD),Fukuryu Ramen,4511,Cafes and Restaurants,Seats - Indoor,60,144.96832,-37.811,POINT (144.9683243 -37.81099814)
2019,67,102198,102198,22-26 Corrs Lane MELBOURNE 3000,Melbourne (CBD),Sichuan House,4511,Cafes and Restaurants,Seats - Indoor,76,144.96832,-37.811,POINT (144.9683243 -37.81099814)
2019,67,103603,103603,221-227 Exhibition Street MELBOURNE 3000,Melbourne (CBD),Yamato Japanese Restaurant,4511,Cafes and Restaurants,Seats - Indoor,50,144.96958,-37.81067,POINT (144.9695839 -37.81067064)
2019,67,103605,103605,231-233 Exhibition Street MELBOURNE 3000,Melbourne (CBD),Steami House,4512,Takeaway Food Services,Seats - Indoor,23,144.96951,-37.81051,POINT (144.9695144 -37.81050747)
